id,name,area,type,x,y,rel
102,渣打银行大厦,浦东新区,写字楼,3646.0544006247073,1776.9200762072578,0.06287119621526534
103,汇亚大厦,浦东新区,写字楼,3039.972148410976,2458.632877438795,0.10171413823294057
104,圣莲大厦-写字楼,黄浦区,写字楼,2156.394762245938,142.45051094098017,0.1815132947852186
105,外运大厦,黄浦区,写字楼,2370.1023637130857,127.34896330162884,0.04985844582977499
106,圣莲大厦,黄浦区,写字楼,2205.785157240927,122.07690771250054,0.08207658460712595
107,久事大厦,黄浦区,写字楼,2502.2384938094765,395.6505287024193,0.15111022770860974
108,金外滩国际广场,黄浦区,写字楼,2608.8158339280635,230.9873382006772,0.045759633098324495
109,BFC外滩金融中心-南区,黄浦区,写字楼,2375.3459345120937,492.60500034317374,0.0153959819657586
110,上海钟厂商务楼,黄浦区,写字楼,2012.2233508974316,334.3897526878864,0.05795029058275361
111,BFC大厦,黄浦区,写字楼,2426.536364544183,486.1780371805653,0.03224425745080089
112,交通银行大厦,黄浦区,写字楼,2776.1664873752743,288.926002420485,0.18593953046851464
113,新盛大楼,浦东新区,写字楼,4856.873965559527,718.2159385210834,0.1616240759128834
114,生命人寿大厦,浦东新区,写字楼,4842.544718334451,966.2269961582496,0.1266807513020847
115,中融恒瑞国际大厦,浦东新区,写字楼,4694.999174430966,730.5667251707055,0.17429211803754355
116,新昌大楼,浦东新区,写字楼,4885.509699821472,614.163522456307,0.16073441537982291
117,华润大厦,浦东新区,写字楼,4564.010074658319,677.912001454737,0.03731401177720717
118,新繁大楼,浦东新区,写字楼,4810.484541585669,664.5771632087417,0.17851179969799558
119,中融恒瑞国际大厦-东楼,浦东新区,写字楼,4740.940028063953,749.7457615546882,0.10786844838313014
120,福兴大厦,浦东新区,写字楼,4738.13504762575,866.3084403178655,0.1614880310328125
121,中融恒瑞国际大厦-西楼,浦东新区,写字楼,4650.066857427359,712.6591176404618,0.17921825998469865
122,华诚大厦,浦东新区,写字楼,4678.668337114155,846.0796359912492,0.06360069499437278
123,中电大厦,浦东新区,写字楼,4681.291399292648,473.7320185918361,0.022010384905535352
124,上海证券大厦,浦东新区,写字楼,3790.935278834775,1850.8886682791635,0.04558703250838834
125,泰康保险大厦,浦东新区,写字楼,4442.622680036351,1176.301752300933,0.08542155772525127
126,支付宝大厦,浦东新区,写字楼,4454.362519966438,1292.4875445724465,0.16360295318449863
127,路特斯大厦,浦东新区,写字楼,4171.27613516897,1437.4616244453937,0.1721461166512687
128,浦东发展银行大厦,浦东新区,写字楼,3882.774056039751,1717.0533518856391,0.0013904261062381408
129,陆家嘴富汇大厦,浦东新区,写字楼,4103.4004230462015,1634.950167406816,0.10214946051551316
130,陆家嘴富汇大厦-B座,浦东新区,写字楼,4109.208854444325,1639.420979993418,0.08348220062975581
131,陆家嘴富汇大厦-A座,浦东新区,写字楼,4079.057232106105,1651.5831356593408,0.04442156209414605
132,永华大厦,浦东新区,写字楼,4150.340425845236,2146.602034390904,0.023973073466736564
133,世界广场,浦东新区,写字楼,4221.196027325466,1344.6411635293623,0.06752303428072559
134,东昌大楼,浦东新区,写字楼,4058.3563977740714,1387.4567810734734,0.18858194078250384
135,房地大厦,浦东新区,写字楼,4343.147167151794,1759.0413920120336,0.06464058640415105
136,保时捷大厦,浦东新区,写字楼,4359.056072721258,1353.474888545927,0.10375812434867322
137,陆家嘴金融广场-3座,浦东新区,写字楼,4351.009457726032,1330.6952102845537,0.14060379177903556
138,上海信息大楼,浦东新区,写字楼,3745.703926136717,1740.1099892426282,0.0727259204758588
139,海光大厦,浦东新区,写字楼,4153.272173237056,1176.3140860041603,0.19435641654419214
140,世界广场-商务中心,浦东新区,写字楼,4234.26481853053,1335.5823816591874,0.19248945898842226
141,21世纪大厦,浦东新区,写字楼,3676.927286505699,1594.8194562410936,0.05035645916507284
142,浦东金融广场,浦东新区,写字楼,4369.101296769455,1211.920850884169,0.0994497011784771
143,上海招商局大厦,浦东新区,办公楼,3566.788882493973,2018.3766801073216,0.04513174647251545
144,金砖大厦,浦东新区,办公楼,2956.990105379373,1433.7803798299285,0.04272607415662014
145,上海证券大厦,浦东新区,办公楼,3790.935278834775,1850.8886682791635,0.005533042103179919
146,上海中心大厦,浦东新区,办公楼,3158.050679642707,1497.6938008707948,0.09143465009698452
147,上海环球金融中心-51楼,浦东新区,办公楼,3411.392705647275,1534.06829479523,0.07540185348432922
148,上海环球金融中心,浦东新区,办公楼,3430.363043660298,1589.364301877562,0.007721812687498403
149,金茂大厦,浦东新区,办公楼,3194.879099067301,1722.958659276832,0.04179696963549171
150,上海环球金融中心-办公中心,浦东新区,办公楼,3419.550466831773,1625.525000179652,0.13623988289499805
151,21世纪大厦,浦东新区,办公楼,3676.927286505699,1594.8194562410936,0.035934283600045865
152,上海中心大厦商业广场,浦东新区,办公楼,3166.857308626175,1498.940257448703,0.021734230813683465
153,渣打银行大厦,浦东新区,办公楼,3646.0544006247073,1776.9200762072578,0.07341791404163445
154,金茂大厦-裙房,浦东新区,办公楼,3172.8008867762983,1698.3645100858994,0.1478475681165901
155,招商银行上海大厦,浦东新区,办公楼,3229.12911641784,2681.473121534568,0.03630829072672506
156,中国保险大厦,浦东新区,办公楼,3612.2672824822366,1867.2546744793651,0.10082033211088177
157,上海信息大楼,浦东新区,办公楼,3745.703926136717,1740.1099892426282,0.11424294229930763
158,二十一世纪中心,浦东新区,办公楼,3518.251395314932,1514.3310264898464,0.03564563159885995
159,国家开发银行大厦,浦东新区,办公楼,3729.1358397342265,1971.6767342556268,0.10923245229177893
160,隆宇大厦,浦东新区,办公楼,4243.193687176332,915.5916586779058,0.055167469907887984
161,万向大厦,浦东新区,办公楼,2311.905748067424,2034.9442366724836,0.09484587458903691
162,上海证券大厦-写字楼,浦东新区,办公楼,3801.982049228624,1836.6910726660865,0.0950294566141342
163,群力中医门诊部,黄浦区,医疗,549.3741271831095,759.654129167553,0.13394367101868962
164,上海中医药大学附属曙光医院(西院),黄浦区,医疗,252.639182491228,113.44634540285917,0.022572442513602076
165,上海时光整形外科医院(曙光新天地院),黄浦区,医疗,207.5453486777842,65.03875077189878,0.2088256238973095
166,和睦家医疗(上海沛源门诊部),黄浦区,医疗,391.6977522745729,295.7787361317314,0.08019501624293396
