id,name,area,type,x,y,rel
0,阳光客厅幸福家园,杨浦区,住宅区,1460.352861220017,942.926437091548,0.11236203565420874
1,香阁丽苑,杨浦区,住宅区,1544.9231823850423,911.0131047302856,0.2852142919229748
2,安波路985弄小区,杨浦区,住宅区,1585.8227713890374,1007.3015418034048,0.21959818254342153
3,梅花村,杨浦区,住宅区,1412.5488372445109,1296.3084064414725,0.17959754525911098
4,海上硕和城,杨浦区,住宅区,1889.0206245854497,1133.2378501901403,0.04680559213273095
5,锦兰苑,杨浦区,住宅区,1648.1116869356483,1284.053127523046,0.04679835610086079
6,翔殷路873弄,杨浦区,住宅区,1425.150601502508,1367.9444258743897,0.017425083650459836
7,佳泰花园,杨浦区,住宅区,2063.596279218793,981.3809246458112,0.2598528437324805
8,兰花新村住宅小区,杨浦区,住宅区,1821.5223978757856,1446.0597168346867,0.18033450352296262
9,汇元坊,杨浦区,住宅区,1208.5887160114944,193.344382241834,0.21242177333881365
10,浣纱雅苑,杨浦区,住宅区,2439.763911128044,750.1923210816458,0.006175348288740734
11,营口路788弄,杨浦区,住宅区,2400.52150445804,691.3899954124354,0.29097295564859826
12,浣纱六村社区,杨浦区,住宅区,2413.283736076206,658.1539420993067,0.2497327922401265
13,凰球家园,杨浦区,住宅区,2378.9898061733693,850.2619843180291,0.06370173320348284
14,浣纱五村,杨浦区,住宅区,2365.174220185727,995.0266180033796,0.05454749016213018
15,仁缘坊,杨浦区,住宅区,2624.889571590349,1010.7527368534356,0.055021352956030146
16,浣纱四村社区,杨浦区,住宅区,2428.5472682844847,1111.1346599161625,0.09127267288786131
17,浣沙小区,杨浦区,住宅区,2432.418756475672,950.957543573808,0.15742692948967135
18,耀辉阁,杨浦区,住宅区,772.0182282216847,72.42067012563348,0.12958350559263473
19,公园3000黄兴花园,杨浦区,住宅区,1374.797309668735,-24.287085327785466,0.08736874205941257
20,政衷路36弄小区,杨浦区,住宅区,1107.324446870014,1940.5452978955584,0.18355586841671384
21,政通路42弄小区,杨浦区,住宅区,1055.9784532841295,1805.3217193023304,0.04184815819561255
22,政通路9弄,杨浦区,住宅区,1240.9654594771564,1744.240630636923,0.08764339456056544
23,黑山路8弄小区,杨浦区,住宅区,1232.9672230575234,2006.7543561449277,0.1099085529881075
24,黑山小区,杨浦区,住宅区,1293.6758595369756,2029.068315483164,0.13682099526511077
25,政衷路36弄小区-5号楼,杨浦区,住宅区,1101.3095689881593,1905.495830921456,0.23555278841790406
26,政立路80弄住宅小区,杨浦区,住宅区,919.087331244722,2045.3472227635796,0.05990213464750792
27,国和路111弄,杨浦区,住宅区,905.2822726741432,1788.2145267487504,0.15427033152408348
28,政通路7弄,杨浦区,住宅区,1257.7801411747932,1678.109193081502,0.17772437065861274
29,政立路6弄住宅小区,杨浦区,住宅区,1312.799352360889,2029.18861729512,0.013935123815999317
30,三门路48弄住宅小区,杨浦区,住宅区,456.74694741144776,2491.853250981774,0.1822634555704315
31,市光路60弄小区,杨浦区,住宅区,292.30492524057627,2500.5873653087765,0.051157237106187456
32,政府路61弄-3号,杨浦区,住宅区,544.6883582677692,2331.586414212826,0.019515477895583853
33,民富家园(政府路),杨浦区,住宅区,359.7609847094864,2367.582472264301,0.28466566117599995
34,三门路11弄住宅小区,杨浦区,住宅区,469.0448903031647,2624.6500857165083,0.2896896099223678
35,中原社区,杨浦区,住宅区,369.85549293644726,2461.3431222713552,0.24251920443493832
36,民富家园-西区,杨浦区,住宅区,289.3906575310976,2366.850660605356,0.0913841307520112
37,市光70弄,杨浦区,住宅区,233.44932049699128,2638.3813216900453,0.029301634201915158
38,三门路36弄小区,杨浦区,住宅区,560.5464731864631,2491.2787342602387,0.20526990795364705
39,三门路24弄小区,杨浦区,住宅区,659.9996453262866,2495.269780070521,0.13204574812188039
40,RibbonClimbing叶岩攀岩馆,杨浦区,体育场馆,1404.7395438272506,241.47051453171295,0.036611470453433645
41,追光台球俱乐部,杨浦区,体育场馆,977.4498282466084,744.5825993567705,0.14855307303338106
42,永海堂空手道总部(五角场店),杨浦区,体育场馆,1556.6229247208685,277.8072201060131,0.010316556334565519
43,谈小娱24h自助台球(黄兴公园店),杨浦区,体育场馆,1895.4649606347084,1226.753451704979,0.2727961206236346
44,小飞鱼青少年游泳俱乐部,杨浦区,体育场馆,1077.1098709274083,10.258424155879766,0.07763399448000508
45,WOWGOLF(黄兴练习场店),杨浦区,体育场馆,1900.2751847542825,662.6088516199961,0.19875668530619459
46,仲益黄兴体育公园-足球场,杨浦区,体育场馆,1489.8692974019796,654.8013153960928,0.09351332282682329
47,盛世英豪职业搏击俱乐部MMA(杨浦店),杨浦区,体育场馆,1581.883322050795,373.263977213297,0.15602040635334324
48,星存轮滑(创智天地广场),杨浦区,体育场馆,351.65587247535586,1812.0076470938511,0.16401308380298388
49,快网网球俱乐部(江湾体育中心店),杨浦区,体育场馆,620.3421742450446,1843.2230214052836,0.05545633665765811
50,江湾体育中心-大足球场,杨浦区,体育场馆,419.3002734668553,1893.7750597060656,0.29087538832936755
51,江湾体育中心,杨浦区,体育场馆,532.911507120356,1916.378245901782,0.23253984700833435
52,DeepFear蓝星道场(五角场分店),杨浦区,体育场馆,520.5063683800399,1920.2358656823635,0.28184968246925673
53,江湾体育中心综合体育馆(杨浦店),杨浦区,体育场馆,760.9127833396196,2049.1129376445897,0.26844820512829465
54,江湾体育场-羽毛球馆,杨浦区,体育场馆,790.6660780832171,2017.559735535644,0.17936999364332554
55,江湾室外足球场,杨浦区,体育场馆,670.6211194228381,2028.216671515256,0.27656227050693505
56,江湾体育场-网球场,杨浦区,体育场馆,665.0208137333393,1878.775234223809,0.02654775061557585
57,创智天地广场-三期,杨浦区,写字楼,37.32421404495835,1758.338270298671,0.15879485872574356
58,创智天地广场三期-12号楼,杨浦区,写字楼,27.283413410186768,1746.87733455142,0.11356818667316143
59,创智天地广场-11号楼,杨浦区,写字楼,57.12216409854591,1698.2839515819214,0.19759909922897934
60,长海医院病房楼-西区,杨浦区,医疗,1725.772068215534,2150.67568664765,0.8166031869068446
61,上海长海医院,杨浦区,医疗,1813.570354403928,2168.4080269220285,0.7814047095321688
62,上海长海医院-门诊,杨浦区,医疗,1556.9937264025211,2288.405125914141,0.9486212527455788
63,上海长海医院-医技楼,杨浦区,医疗,1630.6935070883485,2150.025102490559,0.8070259980080767
64,上海长海医院-急诊,杨浦区,医疗,1613.0672073271126,2240.55148603674,0.7842803529062142
65,上海长海医院-病房楼,杨浦区,医疗,1819.296264020726,2138.972332883626,0.8628088249474746
66,急救,杨浦区,医疗,1663.1496402751654,2280.22902298579,0.7422772674924287
67,上海长海医院-17号楼,杨浦区,医疗,1947.9110283702607,2179.1066251657903,0.9406590942262119
68,上海长海医院-儿科门诊,杨浦区,医疗,1652.3218587916344,2249.724097877741,0.7223651931039312
69,上海长海医院-血站,杨浦区,医疗,1545.633093180135,2064.3393168565817,0.9960660809801551
70,AED(杨浦图书馆大堂),杨浦区,医疗,1298.8495138697326,2147.629101968836,0.9316734307889972
71,东方肝胆外科医院-门诊,杨浦区,医疗,2181.248777467757,2348.473523874767,0.7596147044602517
72,肿瘤研究所,杨浦区,医疗,1938.9759971592573,1648.4874948379584,0.7016566351370807
73,朱伟菊中医私立诊所,杨浦区,医疗,1195.987858319655,2274.0345075139776,0.9446384285364502
74,上海上体伤骨科医院,杨浦区,医疗,1293.2319361511618,2484.9976152661256,0.9120572031542851
75,长海路街道长海居民委员会,杨浦区,政府机构,2280.675454948097,2222.913790884428,0.9458014336081975
76,上海百联职业技能鉴定所,杨浦区,政府机构,2439.74124763906,2516.4185652434826,0.9542540693371891
77,宝嘉物业长征新苑管理处,杨浦区,政府机构,2388.123349290341,2290.1088748518378,0.8148089303468181
78,民星路600弄居民委员会,杨浦区,政府机构,2346.1823774855584,2716.209826955106,0.8716931457088546
79,吉地教育(万达广场上海五角场店),杨浦区,教育培训,185.70390588976443,1393.2415364086628,0.3347607178575389
80,上海市杨浦区五角场小学,杨浦区,教育培训,58.65400040708482,1119.244425761979,0.558931027762678
