id,x,y
245,59223.96351178922,54021.61015106039
246,44478.42878707126,62550.644503016025
247,62113.494769977406,56597.286056300625
248,56389.69892223738,44044.135976219084
249,56470.16777003929,40130.823471160606
250,57466.89747973345,40440.321383404545
251,62595.453543761745,43185.60892303707
252,58512.55743882246,42410.45116155548
253,62341.74893621728,43953.01753485389
254,54193.72545955889,40670.3187537035
255,49617.54227759875,44949.62492007762
256,61507.169889071956,54795.27137208264
257,61007.15579050779,46252.34438687423
258,52901.509390113875,50963.946703690104
259,57010.38890104368,51393.017462460324
260,55442.78947839886,47169.19186499249
261,56315.143149347976,55960.383399784565
262,58459.363527087495,53765.89607402217
263,15361.140284134075,51890.57562371809
264,35589.36236830428,58601.89159317687
265,34066.75055238046,35785.721310023684
266,41112.67463129386,53330.33145317156
267,46934.99188815802,54305.41089175083
268,41601.70249651559,49459.559490895364
269,46770.352639909834,46707.60555293644
270,46692.368268087506,40889.21368313348
271,38287.190993368626,39395.852249043994
272,36865.268939888105,40774.7957786466
273,32619.27340327762,43063.79962131707
274,34030.83675384149,45611.62686667917
275,37017.54460280761,47518.46954753529
276,38109.45248500258,40768.19869583892
277,37071.33169921115,39714.08573225094
278,58928.54015380144,39035.96600741614
279,33416.96059056558,38845.619887753855
280,40484.66822852567,39721.34606056567
281,39368.51788460463,43406.71261829138
282,39305.88019843213,41397.90967290476
283,28662.999985229224,48622.2455614917
284,38689.27123700082,40726.91029174719
285,28160.016553916037,40125.1098976857
286,48081.64490297809,32238.736936794594
287,47754.92409276776,56690.37199413823
288,51093.33462702297,51813.46814205963
289,48903.29603227042,50663.896514713764
290,48658.63339404948,56020.088649827056
291,48750.24166900106,48256.84072877886
292,38571.20939250849,53596.91746348608
293,42157.8458032459,55551.03446429502
294,57352.28729419224,56061.805558556225
295,51633.18290077895,53137.66601532372
296,54526.720326542854,53341.44971261686
297,42949.28992674686,53166.1634228481
298,60376.826855877414,65683.55194338085
299,42670.012027842924,60764.421991227195
300,58110.498264849186,44799.62395931594
301,35091.72136895731,44727.04977867426
302,36243.07218597643,40233.66350865038
303,44072.241075837985,37605.24645119393
304,36133.73660480976,41177.99271010514
305,58538.96091250144,55557.130973408464
306,57687.59305081144,51521.28679466434
307,12800.928741445765,24398.541432183236
308,65126.153921024874,78131.42925194697
309,39025.89643227309,24289.877541381866
310,32957.151037940755,16663.974044623785
311,33114.880206801,11681.96937083127
312,59500.023218505085,47866.03500774922
313,59748.32380819693,51784.368763726205
314,53638.71686123125,52915.30551048601
315,56240.15153260343,49795.00274458714
316,58127.23708485626,39757.81307408353
317,53395.694801153615,53840.34621257102
318,61484.84710500948,57651.95981737552
319,14550.008686508983,34923.19916339638
320,38828.890746768564,40667.76868410781
321,51711.50143027119,57377.98115357291
322,26725.974956665188,53891.27433075523
323,20139.394774785265,36835.17156650312
324,57270.29640779644,39072.62514973618
325,52718.65593137778,47159.89170613745
326,63500.49032047391,55176.8196665016
327,55672.74079450779,51154.91597679071
328,31156.05530877784,51219.670624822844
329,41142.634575009346,34923.73077943642
330,48676.13799619675,45236.76907167956
331,50222.86439009011,46473.50505333999
332,34106.457690663636,46740.090726428665
333,37100.21649036743,38369.27097608708
334,24040.224261853844,42762.479929606896
335,59828.22887471877,57543.494847914204
336,48192.919563904405,53977.651528256945
337,33698.388730732724,43358.15256867092
338,54763.10389906727,53972.80547827901
339,56023.63777633384,40482.17367483862
340,54440.7107821051,48628.74117134884
341,49350.950182268396,52303.40127977403
342,36736.76701830141,44431.72811299842
343,38150.07934364304,33247.56452213274
344,62903.582910794765,49492.601481498685
345,27181.693807886913,32571.535223532468
346,52001.605562992394,53939.63947805716
347,56509.581557486206,42318.31741759693
348,63435.64007517323,57699.11106151529
349,58810.59160226025,48809.2507473384
350,23581.73211316392,27594.93659792235
351,35766.681376449764,30258.30861217901
352,39853.46899622306,8958.324465868063
353,46233.10652701184,23702.966758643743
354,23318.290343211964,59378.63844374474
355,45999.49611026794,41120.32850620104
356,35021.41136845015,43100.39221245935
357,43119.07124619372,43589.978817377705
358,55108.82613243349,42114.90011978103
359,56959.55077173188,55338.127195705194
360,49939.59494941868,50623.42842631135
361,39261.35952367075,42608.72853782354
362,53362.094284351915,39492.14635638939
363,40405.03936622292,37493.00486930134
364,2985.654114101082,47124.16242595669
365,36163.29444174841,18380.24720539339
366,36713.59333379939,44512.68682044698
367,61846.04912048578,53465.02433746541
368,57017.501452777535,45593.807047123555
369,10397.771701171994,45309.17097897781
370,17285.007578246295,27742.046674618963
371,34320.12371486984,24448.218281069305
372,25085.973934309557,36758.5556028625
373,13164.2269665692,52102.31404206017
374,21101.641033219174,55130.57546278415
375,18081.945048769936,52782.41287664324
376,25718.311992211267,61127.03813724872
377,30496.93906474486,24987.94553348422
378,27655.801416004077,47477.22231560154
379,23569.49596531689,59911.77811345039
380,7168.336827030405,49248.93842265196
381,23730.50605376996,57507.01129263034
382,23195.138608383015,60476.15895041032
383,25709.08138582483,56787.86284254398
384,18844.801925262436,53651.81177193066
385,13541.915240036324,24182.70087037282
386,42064.021759174764,29573.358295593876
387,21593.402469024062,55367.77059929306
388,15240.729731354862,51856.5033632773
389,21469.470003847033,22476.135779584292
390,33039.98085645959,20914.947835693136
391,25525.441141070798,58296.22179976106
392,30541.97050716728,23724.01118198177
393,23738.0380203519,59865.157935059164
394,26715.77487293631,44450.34251235938
395,21896.81085958518,66673.77260033367
396,47406.010521108285,30086.896619431674
397,19217.878277884796,30207.712285463233
398,31709.53088758886,29647.578254191205
399,27246.063184807077,58537.54055722244
400,39568.12891837582,13077.143477190286
401,14277.793599540368,24968.869664753787
402,35817.52495328337,24984.105881926138
403,24486.43239464797,58569.1418075189
404,49105.212404543534,32653.053073484916
405,20270.25890829973,55986.549795938656
406,16730.209275744855,39322.29600998014
407,43661.453868554905,30482.61159969773
408,32675.13161705993,34875.43084849324
409,29280.708300676197,52388.16710628336
410,22773.390363220125,68965.20530068362
411,29295.531993342564,25047.333986431826
412,19224.289052827284,39661.62767635239
413,14846.888198114932,19745.509649596177
414,18492.359509643167,21803.222249860875
415,27751.23899032548,24818.942204870284
416,37891.02402284555,16303.434649081435
417,38356.26639336534,25292.106758164242
418,20126.935412311926,21709.311090335716
419,30553.386224620044,11237.083357214928
420,22758.58207538724,58566.754781076685
421,25358.970600375906,37374.68584191613
422,28532.13666245714,62083.740726785734
423,7659.348726708442,47615.729887557216
424,24229.566936410964,56992.624923731666
425,31966.609653200954,61022.91709974827
426,37051.927518963814,13638.08964471938
427,16822.765041926876,52332.770937717054
428,19146.14765194431,50867.49980391329
429,22978.61285932921,47078.15524450084
430,33696.53986803442,43567.70411877707
431,42314.52003909275,24680.777869647834
432,21453.918150788173,24527.00373574486
433,26607.124484989792,8783.125898217317
434,3001.9092059042305,43514.52137775766
435,17866.44574687071,48721.7278672019
436,13420.658124681562,35475.78113082098
437,22387.310441616923,20801.415790924802
438,17354.31717103906,21894.710495305248
439,30989.649869300425,15908.114965020213
440,31701.561244942248,23954.5309782126
441,30647.848486391827,23703.682822180912
442,22616.249575683847,64948.388470026664
443,7610.1729862987995,45677.1621983964
444,27718.240995252505,31061.955314528197
445,1879.580803943798,41350.84544982761
446,16951.558565031737,35896.35903100157
447,14346.712821368128,45612.48219151376
448,32692.127391673625,26394.75798691623
449,50289.27314100601,56841.81834488176
450,31979.853160303086,17082.58714042185
451,45654.32762421295,12435.100443110336
452,30782.556454824284,25902.89463662496
453,24958.275401199237,36944.825032594614
454,42582.20458329283,21658.30790681159
455,30166.21188249439,57861.511105901096
456,31120.52331117913,60867.197352801915
457,30170.701368181035,55345.14471790474
458,29827.284713912755,62165.44069522899
459,31112.829707350582,62607.677962894086
460,31262.419127160683,57930.95034640422
461,13248.064487541094,52620.20111658424
462,22741.33785624616,31152.066773470026
463,33763.92053856701,12479.170563076623
464,21560.2712480817,63752.6969765285
465,54062.95681809634,50096.773644467816
466,21759.173957163468,32554.749541897792
467,31763.437961502,15780.384215372615
468,92035.13690017909,57768.52869135793
469,46105.82510931045,24268.532114665955
470,30218.282571477816,25707.88159507001
471,44255.12024283968,30900.05129695451
472,33866.9515796639,29016.383338983636
473,631.4593993406743,45047.376333624125
474,55455.417208286,45986.797358316835
475,46533.05863962509,58706.56177680567
476,41875.68036618084,54144.44347133627
477,38056.34207927808,53912.15363261569
478,54257.56274303235,54704.78759491397
479,60461.71363458969,55625.25055038137
480,37879.733421806246,52440.6071690917
481,47744.56783233397,45711.86858887412
482,41845.97309481725,51391.14846334793
483,46313.23655989207,47596.35925399745
484,35925.54342510551,43962.3660576893
485,52729.15485762805,57090.43555711117
486,55339.610840756446,51979.57242780179
487,57724.825382689014,43685.60775555577
488,62381.801221946254,51403.793851016555
489,49764.37624072656,37331.43674852187
490,53071.02703891136,38087.11514427513
491,36627.92682358436,62125.63051659614
492,48274.29832509719,54666.68248788454
493,49935.38519804366,41270.16920981603
494,59434.46333054826,53176.8602953353
495,58960.779926860705,45017.31363873696
496,63332.139406464994,44329.19905315712
497,47043.4780525472,55344.902393989265
498,51288.438162539154,55366.84755311301
499,56546.517580509186,36329.80101033067
500,33527.929643338546,40200.36030429555
501,45672.181683864444,37056.94450763147
502,52782.912896124646,57131.9076647209
503,52239.447790864855,49484.950436612125
504,42035.06863901205,57786.6695501348
505,51845.05238207057,37298.98196615977
506,63381.050184149295,41338.1574599063
507,62130.77974361181,45227.323348398786
508,62726.81607661955,42834.707628960256
509,37119.71349610016,57216.65560094407
510,45497.50497590192,62128.99938265793
511,36014.61507711001,43317.82793824794
512,37592.39547177032,43259.92786782049
513,36319.69786044769,35001.42705284478
514,72526.2610590253,80413.33332853718
515,52944.19163941592,42915.432190982625
516,44157.034362494946,55111.500079525635
517,36176.04528114572,43214.668173790444
518,35060.71776784584,44051.73885142617
519,61782.492043197155,41875.97898627585
520,32335.830971572548,54911.4835743201
521,56885.167308999225,40189.19362688949
522,49844.110936319456,60194.34218858369
523,55943.78346973285,45456.40685503092
524,55314.77539620176,49478.136151258834
525,52449.85422780365,47026.86402778281
526,54677.2521280963,52870.2192573715
527,41470.52857808955,39178.95103647839
528,58368.295722164214,41563.23858938506
529,40259.27467321418,48683.52574082138
530,26583.23573774658,60504.83049665019
531,54064.09511359967,49428.5819642297
532,32668.02070584148,45890.270057204645
533,48976.18815398216,52929.43770394614
534,53914.24231044017,51013.15052227955
535,34919.57069105096,46387.82369471062
536,54974.32710095681,52546.51151800947
537,44519.84021892585,41393.104191124905
538,86108.95908397064,69848.35184725048
539,68609.5447341185,50589.96499261772
540,56547.452973535284,56184.265130007174
541,47719.3686377313,59464.51558836084
542,59559.07123108208,50424.62464719685
543,54976.40177647956,50070.44726395421
544,55978.64733785577,48277.57793620648
545,38436.34762630798,37835.141084258445
546,64420.00484307669,44831.06936287461
547,54310.76676398143,45894.043743408285
548,42838.9487748798,59100.870256113354
549,60979.87243979797,68796.09302788973
550,33746.21522228606,53609.77255707141
551,34989.88629838452,37956.801555165555
552,37083.27996664308,36071.02620325377
553,57923.302807766944,48315.39687286969
554,57713.07904617302,51547.235666061286
555,62570.95205545798,54487.743857758585
556,56961.14467266016,39668.99322976405
557,54838.08798834123,52948.57840204844
558,24961.875768257305,63923.482192849275
559,43216.0277364552,53786.6954095508
560,56995.003395719454,56564.78183261538
561,40594.497748682275,54201.89667370403
562,87499.6972795073,69587.13922326453
563,58815.09051534161,49529.426102458965
564,37185.51902239956,45718.404067489784
565,44210.2378842812,56228.20283569675
566,32045.789521561936,42930.93822652381
567,47020.20711951889,42840.360142735764
568,45278.64130415209,43318.220321912784
569,46316.127057218924,60922.58280687407
570,45982.94192908704,57434.21410702588
571,38867.06682122685,61149.903632469475
572,54540.58878931217,39824.63323123241
573,37299.15764943138,49256.98602878908
574,47083.654656099156,52610.851979401894
575,55729.07005648874,52347.5556081282
576,45655.54758341052,44732.08170175366
577,53955.0379181318,42943.29034583084
578,33473.586845077574,58294.00698405458
579,60876.558181572706,48863.50284112105
580,53000.98342025839,54553.03091599932
581,46504.242127591744,24460.811788782943
582,49102.99323067814,20795.745906536933
583,44155.00684703328,14230.155946011655
584,52496.36397065967,8584.69783399487
585,49999.821308923885,1281.046317301225
586,49824.908627688885,1364.4333551027812
587,49218.86283173971,2438.8876147735864
588,49671.51081525348,11041.965721596498
589,45961.00359275751,1563.663286622148
590,53235.86293404363,4615.984372772742
591,47748.975096512586,2290.967647108715
592,49953.43528255634,3681.113661803771
593,42990.89688212238,5283.204230233561
594,48124.16179388203,3367.2102168500423
595,52515.9875636138,4400.628454572521
596,50541.04985445924,1805.2208149810322
597,42455.09249566682,1548.4314676816575
598,47051.63659202121,31392.62847325811
599,39442.088629920036,18012.75878029084
600,47371.87556230277,4372.597880475223
601,48980.655651688576,3644.0388593315147
602,51312.17922720499,7950.02136756992
603,49243.197371466085,19184.626263870858
604,46901.312082413584,18133.843572974205
605,46611.82759052515,6793.699202265125
606,36408.497454153374,17205.52220242936
607,50994.8932611309,5989.225260582287
608,43301.41906943917,13253.449168897234
609,46598.00798951648,23810.49747695541
610,50201.51985282451,14113.912186252885
611,30145.034404534847,24936.426216378342
612,49062.985690617934,3178.6179034854285
613,48231.438345322385,-14.44348620576784
614,40850.95710661262,12103.07359855529
615,49215.00403718464,5251.71654542163
616,50540.23504012264,3948.520187538117
617,47595.699068376794,15692.901550510898
618,49410.29664272815,2032.0541168935597
619,48192.66089797951,4581.749016842805
620,39551.85168302432,3703.726105594076
621,50605.38083621673,16135.921116201207
622,50417.39420898259,3976.257444370538
623,49479.93886441924,23598.56641701935
624,46551.94892761856,23708.465223621577
625,50792.11458318122,9180.923072689679
626,40385.18011899665,7481.077907906845
627,43496.927981549874,7644.076243951451
628,47804.17594007403,25601.739512862172
629,44794.11850949004,13079.294932327699
630,47072.54329181276,21895.095507239457
631,52866.27727266587,5796.383135891054
632,53548.33182636276,4255.137258078437
633,29671.721702435985,9782.467267255764
634,34136.63259794749,33643.74134696415
635,56280.56668896228,8377.500562183093
636,51774.734304275364,4673.78151681181
637,56486.975168943405,82633.89127956703
638,54064.01518293284,80342.84320075205
639,43443.69428178854,102269.19224495161
640,55833.92202186957,78286.30902757403
641,58776.17184251733,77949.37312434427
642,52887.52641925588,77536.5423916718
643,52294.72430389002,74153.99040570715
644,54928.81313355081,74055.98214335134
645,44885.104669135064,75566.34072683938
646,60025.46468745358,84070.9951887778
647,61648.518403435126,82771.42426874395
648,60271.57956083119,80649.23221814586
649,66360.29687407427,68771.08870602539
650,63281.755465429276,86366.01469008811
651,67549.5697820615,84680.22165722912
652,75451.21807813644,82082.8962006187
653,56673.08306460641,71967.5170459263
654,50534.76160694659,75603.74477921845
655,40476.90231422149,86325.67535883328
656,37645.038530267775,91011.49988871347
657,57466.05716421455,78801.22317812126
658,59869.8398617059,84572.50940985931
659,59995.39961987361,81245.82532354444
660,62701.878703366965,82025.19066485437
661,66226.9966712296,84337.90540219331
662,66045.0328603331,88648.53296081629
663,77311.56318826042,83111.78771947371
664,52666.921155562624,84463.05691093858
665,53537.181933782995,78982.95944916783
666,58310.23042039946,99071.05919027654
667,56243.14391156472,79504.52496960433
668,56019.90799022652,79223.13429483352
669,45383.634393641725,78853.65884705633
670,67323.48044436611,90874.00341247441
671,55375.58881383762,70106.34093777742
672,30864.736694496125,95543.66716414224
673,56206.76688547805,80692.46522579854
674,51763.98665199615,72089.68767377455
675,53377.57207683474,71431.03548491979
676,55787.711147565395,72720.57814598223
677,54286.55626380257,79864.45349196484
678,33544.61404812895,76053.77184242196
679,35254.01236848906,81359.17168846913
680,52171.75083183497,69956.5340547529
681,65854.04647001438,83266.04758752044
682,61372.59081177041,82257.13019259181
683,47803.929075773805,99773.63627560856
684,57793.19464606047,74784.52221397823
685,63672.77624477632,82043.6806660518
686,65530.08827602863,91185.85334509332
687,57318.10146136023,75010.42879313743
688,49858.64859325625,101730.73213909008
689,49813.18226080574,92203.44001362147
690,55641.28274661489,98035.15425657388
691,60039.891633676365,92765.31496848399
692,56893.29238689318,84329.52217123192
693,65842.29619299062,90508.03434017254
694,60634.908338407055,64227.77223586105
695,42160.4125548061,92871.54000258632
696,31959.77846629359,92169.4332898981
697,28590.30908243172,89844.39260003949
698,31145.36832952313,84856.4947973406
699,34858.57185790129,79943.94253784558
700,30733.212276279926,77246.95114228642
701,35639.287220595405,73753.11858400982
702,51256.58442195319,76354.51317246491
703,31849.95662554726,86272.59021220822
704,43208.643628664315,82065.05514617823
705,39256.69220612757,88942.55255999183
706,41810.92829461396,70434.87930334406
707,50361.274918170646,78705.01678435737
708,65431.47643810138,90978.23055977421
709,75196.69397557713,83257.05328332586
710,78339.1418912746,82707.61001397576
711,63953.778432046995,91063.33748049056
712,56220.496898610145,75165.72193251736
713,61022.20893397741,89633.36078373063
714,30190.203633500263,78675.51996301301
715,36987.493307443336,65457.96085016942
716,31792.859218239784,64350.35297749704
717,52791.20211770572,84738.71195947006
718,30007.74022188224,76331.12550596474
719,65222.52041571401,82960.87677525263
720,54485.9886395894,89618.57155699003
721,63542.75432218239,89626.79602249339
722,65109.21841091104,92173.6442062161
723,55867.158742060885,84379.5532390587
724,66166.24388803914,91906.94705978967
725,60375.07342982292,88679.69776706677
726,60782.86249242537,90595.07191352919
727,37211.56500192545,86490.5312988339
728,37893.12910682894,87984.98276324524
729,38189.82734439522,85714.87793886662
730,53520.378361750394,70949.26649797289
731,51507.53784387745,74621.50189641165
732,41871.108898354694,87376.91368735489
733,41223.60358461924,88918.1020738557
734,29870.069142645225,77177.95758058643
735,47868.53917195648,79631.48538041255
736,39234.98730085231,80715.9603321692
737,48688.909810159355,93743.00702834595
738,40333.75233389065,86916.20640821336
739,65498.6470577009,86757.07118795766
740,49624.64254984073,71258.82056592125
741,50973.72220563516,97560.66753313132
742,50514.14209843241,93126.77341910079
743,41517.58083389886,101098.81804555841
744,47487.669556327164,102235.91589519102
745,26029.422965774313,86738.18541515293
746,33375.47504670359,98987.11950052669
747,30745.125627465546,85687.51306031086
748,25421.917935989797,73707.15916234115
749,53066.40597000159,75779.63134241523
750,57786.8916418422,74086.67942084325
751,46803.23991019279,70287.61569319246
752,68297.19918228313,69711.17794077517
753,76005.81291105598,79716.16658379044
754,47936.79154495709,73063.05046206433
755,100363.13051298074,46577.64508418972
756,42830.6871036198,81317.43965244619
757,37349.06394608691,79437.92116250144
758,60335.51259748265,86468.87611069018
759,72731.93626756221,84518.83189449832
760,29896.75383210741,77073.93160566734
761,79559.72304462455,80190.39491214557
762,59366.92917214148,75922.55980669614
763,55855.66240100749,71278.94685376575
764,58556.00788756274,83408.61719090538
765,56830.94033055194,97894.34107621433
766,39740.460247779265,89683.47979673324
767,54359.65995789133,70961.51841481542
768,79715.30846868455,82540.96070839278
769,51149.60565648973,74588.33796278574
770,73430.24965260178,85513.52892982494
771,68567.12942485325,87567.97890347568
772,67003.42365340143,87347.40735975048
773,51332.08307762258,89693.90557597205
774,45180.0483203046,73586.02935532248
775,56096.63672542572,65399.09542984562
